status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
5281959998_10150858620749999,Two of Hillary Clinton's top advisers — communications chief Jennifer Palmieri and campaign chairman John Podesta — join NYT political reporters Amy Chozick and Adam Nagourney to discuss the election and Clinton's strategy going forward. Ask your questions in the comments.,,video,https://www.facebook.com/nytimes/videos/10150858620749999/,2016-07-28 11:24:23,1823,1843,246
5281959998_10150858611094999,"The front page of The New York Times for July 28, 2016",Timeline Photos,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10150858611094999/?type=3,2016-07-28 11:05:00,3305,175,168
5281959998_10150858595429999,Tim Kaine's image stood out for a reason.,Tim Kaine’s Dad Style Makes a Statement in Philadelphia,link,http://nyti.ms/2acz8YX,2016-07-28 10:55:00,856,109,43
5281959998_10150858580794999,Donald J. Trump is the bona fide television sensation. But Hillary Clinton has been putting on a better show.,Clinton’s Convention Is Made for TV. Trump’s Was Made for Twitter.,link,http://nyti.ms/2a77732,2016-07-28 10:25:00,2330,279,143
5281959998_10150858516844999,"President Obama shed his famous reserve to compare Donald J. Trump to America's great enemies, in a sign of rising — and appropriate — alarm.
Read on in The New York Times Opinion Section.",The Clear and Present Danger of Donald Trump,link,http://www.nytimes.com/interactive/2016/07/28/opinion/campaign-stops/Hillary-Clinton-Convention-Day-4.html?list_item=the-clear-and-present-danger-of-donald-trump,2016-07-28 09:55:00,3764,223,535
5281959998_10150858497529999,Researchers found a higher rate of cardiovascular deaths among Apollo astronauts.,Study Asks if Going to Moon Came With a Downside of Heart Risks,link,http://nyti.ms/2ajhlRe,2016-07-28 09:25:00,198,54,31
5281959998_10150858407529999,"""I'd like to think that somewhere, all the women who worked for this moment through American history are watching and nodding happily."" Read on in The New York Times Opinion Section.",Hillary on the March,link,http://nyti.ms/2aj29DD,2016-07-28 08:57:00,1966,197,108
5281959998_10150858338724999,"Obama's presence on the podium was a valedictory for an exceptional man and president who will be remembered for eloquently defending the founding precepts of the country, the Editorial Board writes in The New York Times Opinion Section.",President Obama and the Long March,link,http://nyti.ms/2a6iKHH,2016-07-28 08:25:01,20736,581,3160
5281959998_10150858458099999,"""We stand by the medical examiner's determination that Freddie Gray's death was a homicide,"" said Marilyn J. Mosby, Baltimore's top prosecutor. Read more: http://nyti.ms/2agWYUO",Charges Dropped in Freddie Gray Case,video,https://www.facebook.com/nytimes/videos/10150858458099999/,2016-07-28 08:12:56,509,169,164
5281959998_10150858410479999,"""I never thought a serious candidate for US President could be a serious threat against the security of the West. But that's where we are,"" Carl Bildt, the former Swedish prime minister, wrote on Twitter.",Donald Trump’s Appeal to Russia Shocks Foreign Policy Experts,link,http://nyti.ms/2aiTLUC,2016-07-28 07:55:00,9228,808,3668
5281959998_10150858408264999,"For all of its paranoiac pyrotechnics, ""Mr. Robot"" is arguably at its best when chronicling more quotidian aspects of its characters’ lives.",‘Mr. Robot’ Recap The Man in the Mask,link,http://www.nytimes.com/2016/07/27/arts/television/mr-robot-season-2-episode-4-recap.html?smid=fb-nytimes&smtyp=cur,2016-07-28 07:45:00,100,12,13
5281959998_10150858385009999,Hillary Clinton has a chance to win back some trust on the final day of the convention.,Democratic Convention: What to Watch For on Day 4,link,http://nyti.ms/2a6wqm0,2016-07-28 07:25:01,711,194,30
5281959998_10150858413749999,"Donald J. Trump's remarks further call into question his commitment to democracy, his understanding of what it means to be commander in chief and his fitness to lead, the Editorial Board writes. 

Read on in The New York Times Opinion Section.",What Was Mr. Trump Thinking?,link,http://nyti.ms/2aj4bnv,2016-07-28 07:06:29,7248,1267,2171
5281959998_10150858416099999,"""There has never been a man or a woman — not me, not Bill, nobody — more qualified than Hillary Clinton to serve as president of the United States of America,"" President Obama said. Read more: http://nyti.ms/2aj6w1D",Obama: Nobody ‘More Qualified’ Than Clinton,video,https://www.facebook.com/nytimes/videos/10150858416099999/,2016-07-28 06:52:13,6727,308,589
5281959998_10150858262729999,"President Barack Obama: “We’re going to carry Hillary to victory this fall, because that’s what the moment demands.”

More photos: http://nyti.ms/2ag8v6p

Photo: Doug Mills/The New York Times",Timeline Photos,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10150858262729999/?type=3,2016-07-28 06:25:00,4225,156,126
5281959998_10150858401924999,"The third night of Hillary Clinton's convention could have been titled ""America First in the World.""",Democratic Convention Day 3 Takeaways: America First,link,http://nyti.ms/2agsgeA,2016-07-28 05:59:01,424,48,38
5281959998_10150858399844999,Daily Briefing: Here's what you need to know today.,"Democratic Convention, Pope Francis, PGA Championship: Your Thursday Briefing",link,http://nyti.ms/2a6zf6B,2016-07-28 05:40:06,115,34,8
5281959998_10150858373524999,"""We call them deaf, dumb and blind,"" a Ukrainian military nurse said about European peace monitors who call it a day at 5 p.m.","Keeping Bankers’ Hours, European Observers Miss Most of Ukraine War",link,http://nyti.ms/2aiQ4yC,2016-07-28 04:55:00,216,28,97
5281959998_10150858264479999,He didn't want his speech to be about him. But Barack Obama couldn't avoid the subject.,"Obama, at Convention, Lays Out Stakes for a Divided Nation",link,http://nyti.ms/2aywGzk,2016-07-28 04:25:00,203,41,19
5281959998_10150858368529999,"""Religions don't want war. The others want war,"" the pope said.","Pope Francis Says World Is at War, but It’s Not a Religious Conflict",link,http://nyti.ms/2a6qnO7,2016-07-28 03:58:01,1026,238,204
5281959998_10150858340574999,"""The fear of terrorism isn't limited to the possible attacks themselves; it is about what our bête noire, the German far right, will do with it."" Read on in The New York Times Opinion Section.","Germany, Caught Between Two Violent Extremes",link,http://nyti.ms/2a6jP2g,2016-07-28 03:25:01,261,66,49
5281959998_10150858088069999,"Unilever is paying $1 billion for Dollar Shave Club, a 5-year-old start-up. Every other company should be afraid, very afraid.",$1 Billion for Dollar Shave Club: Why Every Company Should Worry,link,http://nyti.ms/2awPfUW,2016-07-28 02:55:00,1847,185,531
5281959998_10150858230364999,"“She’s been there for us — even if we haven’t always noticed — and if you’re serious about our democracy, you can’t afford to stay home just because she might not align with you on every issue,” President Obama said of Hillary Clinton. Read more: http://nyti.ms/2axuvfu

Photo: Damon Winter/The New York Times",Timeline Photos,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10150858230364999/?type=3,2016-07-28 02:25:00,5257,204,247
5281959998_10150858125149999,"Jupiter's Great Red Spot is the largest storm in the solar system, some 10,000 miles wide. Its temperature averages 2,500 degrees. Planetary scientists have long struggled to explain where all that heat was coming from. Now there is convincing evidence that it's rising up from below.",Jupiter’s Great Red Spot Is Also Very Hot,link,http://nyti.ms/2ayQmjM,2016-07-28 01:55:00,496,29,114
5281959998_10150858324949999,"""There has never been a man or a woman — not me, not Bill, nobody — more qualified than Hillary Clinton to serve as president of the United States of America,"" President Barack Obama told the Democratic convention. 

""We don’t look to be ruled,"" he said, by the likes of Donald J. Trump. Read the full story here: http://nyti.ms/2afo7Up",President Obama Speaks at the Democratic Convention,video,https://www.facebook.com/nytimes/videos/10150858324949999/,2016-07-28 01:50:43,20717,812,3945
5281959998_10150858315989999,"Senator Tim Kaine proved his attack-dog mettle at the Democratic National Convention, poking fun at Donald J. Trump's speech patterns as well as his lack of specifics.",Tim Kaine Accepts Vice-Presidential Nomination,video,https://www.facebook.com/nytimes/videos/10150858315989999/,2016-07-28 01:20:21,1805,125,118
5281959998_10150858268569999,"“I’m a New Yorker, and I know a con when I see one,” Michael Bloomberg said about Donald J. Trump.",,video,https://www.facebook.com/nytimes/videos/10150858268569999/,2016-07-28 00:55:00,40246,1259,17460
5281959998_10150858283204999,Vice President Biden spoke on behalf of Hillary Clinton and also spoke about losing his son Beau. More DNC highlights: http://nyti.ms/2ayZ80X,,video,https://www.facebook.com/nytimes/videos/10150858283204999/,2016-07-28 00:25:00,2919,85,154
5281959998_10150858279804999,"President Obama delivered a stirring address at the DNC, hailing Hillary Clinton as his political heir and the best hope to protect democracy from “homegrown demagogues” like Donald J. Trump.",Obama Passes Baton of Optimism to Clinton,link,http://nyti.ms/2axuvfu,2016-07-27 23:55:00,7301,248,550
5281959998_10150858240339999,"Barack Obama: ""There has never been a man or a woman — not me, not Bill, nobody — more qualified than Hillary Clinton to serve as president of the United States of America.""

Read more: http://nyti.ms/2aywGzk

Photo: Stephen Crowley/The New York Times",Timeline Photos,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10150858240339999/?type=3,2016-07-27 23:25:01,26346,811,1418
5281959998_10150858234729999,How did President Obama do in his speech? Charles M. Blow is on the floor of the Democratic convention to get instant reaction.,Charles M. Blow,video,https://www.facebook.com/CharlesMBlow/videos/10154976161829989/,2016-07-27 22:57:03,955,235,0
5281959998_10150858220324999,President Obama tells the crowd to stop booing when he mentions Donald J. Trump name. More DNC highlights: http://nyti.ms/2ayZ80X,Timeline Photos,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10150858220324999/?type=3,2016-07-27 22:45:03,54323,693,10753
5281959998_10150858213474999,"Twelve years ago, Barack Obama delivered the keynote address at the Democratic National Convention in Boston.",The Speech That Made Obama,link,http://nyti.ms/2aiVir4,2016-07-27 22:18:00,5516,268,460
5281959998_10150858195109999,President Barack Obama addresses the Democratic National Convention in Philadelphia.,,video,https://www.facebook.com/nytimes/videos/10150858195109999/,2016-07-27 21:48:09,9411,5269,1238
5281959998_10150858194529999,"Tim Kaine, a gun owner himself, is a consistent supporter of gun control measures. The Virginia Tech massacre inspired him to close loopholes in Virginia law that allowed some people to buy guns despite failing background checks.",How Tim Kaine and Hillary Clinton Compare on the Issues,link,http://nyti.ms/2ao4ZIG,2016-07-27 21:45:37,804,30,35
5281959998_10150858191979999,"As President Obama prepares to take the stage, our photographers are filing live from the DNC in Philadelphia.",The New York Times - Lens - Photography,video,https://www.facebook.com/nytimesphoto/videos/10154407370962431/,2016-07-27 21:31:36,768,43,0
5281959998_10150858105084999,The U.S. is poring over a vast trove of new intelligence about Islamic State fighters who have flowed into Syria and Iraq.,U.S. Secures Vast New Trove of Intelligence on ISIS,link,http://nyti.ms/2awRNlL,2016-07-27 20:58:22,214,25,34
5281959998_10150858152494999,Vice President Biden just spoke at the Democratic convention. Catch up on what you've missed so far.,Democratic Convention Night 3: What You’ve Missed So Far,link,http://nyti.ms/2ayZ80X,2016-07-27 20:26:41,975,137,53
5281959998_10150856288499999,"""The best tomato sauce on the planet."" - Sonoma, a reader.",Julia Child's Provençale Tomato Sauce Recipe,link,http://nyti.ms/2arycjL,2016-07-27 20:00:20,560,15,156
5281959998_10150858121964999,"Some of the DNC speakers tonight. Watch live here:
- Michael Bloomberg
- Vice President Biden
- Tim Kaine
- President Obama",Watch the Democratic Convention Night 3 Live,link,http://nyti.ms/2ayOk3b,2016-07-27 19:25:00,626,302,85
5281959998_10150858093909999,"This is not about me, President Obama kept telling his advisers as he labored over one of the last major speeches of his presidency.","Obama, at Convention, to Lay Out Stakes for a Divided Nation",link,http://nyti.ms/2awQymJ,2016-07-27 18:55:00,1003,101,64
5281959998_10150858047814999,USA Freedom Kids became an online sensation after performing at a Donald J. Trump rally. Now they're in a dispute with him.,Trump Is in Dispute With USA Freedom Kids,link,http://nyti.ms/2awFt57,2016-07-27 18:25:00,1617,441,580
5281959998_10150858061699999,Donald J. Trump and Vladimir Putin have exchanged many compliments over the past year. We looked at the basis of the mutual respect between the 2 men who have never met.,,video,https://www.facebook.com/nytimes/videos/10150858061699999/,2016-07-27 17:55:00,939,467,531
5281959998_10150857750029999,"After 43 Mexican students disappeared in September 2014, a photographer began documenting the plight of their parents.",Searching for 43 Missing Students Deep Inside the 'Real Mexico',link,http://lens.blogs.nytimes.com/2016/07/27/looking-for-43-missing-students-deep-inside-the-real-mexico/?smid=fb-nytimes&smtyp=cur,2016-07-27 17:25:00,216,12,124
5281959998_10150857604899999,It's now clear that Donald J. Trump has a realistic shot to become president. Here's how he could win.,Donald Trump’s Path: What Map Should Democrats Fear the Most?,link,http://nyti.ms/2agM4OZ,2016-07-27 16:55:00,3141,1523,3255
5281959998_1738015833082598,Investigators are piecing together the motive behind a suicide bombing at a music festival in Germany.,Who Was the Ansbach Attacker?,video,https://www.facebook.com/nytimes/videos/1738015833082598/,2016-07-27 16:25:00,113,46,28
5281959998_10150858007614999,We're with Samantha Bee at the Democratic National Convention! She's talking to NYT's Jim Rutenberg from inside the (mini) Oval Office.,,video,https://www.facebook.com/nytimes/videos/10150858007614999/,2016-07-27 16:00:35,920,283,105
5281959998_10150857888814999,"“This is like Comic-Con,” Anthony Weiner said. “And I was in, you know, ‘Batman Recovers’ or whatever the hell the third Batman is.”","Anthony Weiner, Often a Democratic Outcast, Is Sticking Around",link,http://nyti.ms/2aw7dHb,2016-07-27 15:55:00,210,86,36
5281959998_10150857882274999,Now he's facing decades behind bars.,He Won $3 Million in a Lottery. Then He Invested in Crystal Meth.,link,http://nyti.ms/2aqO6eN,2016-07-27 15:25:00,364,197,188
5281959998_10150857927564999,It turns out those Ice Bucket Challenge videos helped do a lot of good.,The ‘Ice Bucket Challenge’ Helped Scientists Discover a New Gene Tied to A.L.S.,link,http://nyti.ms/2auZd7z,2016-07-27 14:55:00,9938,125,1803
5281959998_10150857922109999,"Donald J. Trump looked directly into the cameras and said, ""Russia, if you’re listening, I hope you’re able to find the 30,000 emails that are missing.""",,video,https://www.facebook.com/nytimes/videos/10150857922109999/,2016-07-27 14:25:08,1771,1629,1433
5281959998_10150857866819999,Never before has a spouse talked about a presidential nominee at a political convention quite like Bill Clinton described Hillary Clinton.,Bill Clinton Praises His Wife’s Feminine Side,link,http://nyti.ms/2aw2QLZ,2016-07-27 13:55:00,1516,311,110
5281959998_10150857890319999,How do you feel about Hillary Clinton’s candidacy? Tell illustrator Peter Arkle in the comments and let him know where you’re from.,The New York Times Opinion Section,video,https://www.facebook.com/nytopinion/videos/1367645919917027/,2016-07-27 13:36:35,560,772,0
5281959998_10150857721889999,"He carries multiple harmonicas in his briefcase. He has played with members of the Dave Matthews Band and the Grateful Dead. And he has been known to show up unannounced at bluegrass jamborees looking to jam.

Meet Tim Kaine.","Tim Kaine, Harmonica in Tow, Often Relies on Music as a Mouthpiece",link,http://nyti.ms/2a9IILS,2016-07-27 13:25:00,5741,371,1249
5281959998_10150857647304999,"Poor fitness turned out to be unhealthier even than high blood pressure or poor cholesterol profiles, the researchers found.",Being Unfit May Be Almost as Bad for You as Smoking,link,http://nyti.ms/2a4qPN7,2016-07-27 12:55:00,1841,228,971
5281959998_10150857534199999,"Donald J. Trump's high regard for Vladimir Putin should give voters pause, the Editorial Board writes in The New York Times Opinion Section.",The Putin-Trump Admiration Society,link,http://nyti.ms/2a4jRay,2016-07-27 12:25:00,2363,460,966
5281959998_10150857815769999,"Donald J. Trump said Wednesday that he hoped Russia had hacked Hillary Clinton's email, essentially encouraging a foreign power’s cyberspying.",Timeline Photos,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10150857815769999/?type=3,2016-07-27 12:10:00,641,709,577
5281959998_10150857791869999,"After Michelle Obama's convention speech, Bill O'Reilly said the slaves who helped build the White House were “well fed and had decent lodgings provided by the government.”",Bill O’Reilly Draws Backlash for Comments on ‘Well- Fed’ Slaves,link,http://nyti.ms/2a9PsIV,2016-07-27 11:55:00,2090,1795,1328
5281959998_10150856958834999,"There’s a hypnotic quality to watching things fall apart. Take “Fugitive,” this week’s episode of “ UnREAL.”",‘UnREAL’ Recap: ‘That’s Not This Story’,link,http://nyti.ms/2auAMFz,2016-07-27 11:40:00,75,5,3
5281959998_10150857738569999,Exclusive: The NFL-funded youth football program has been sold to parents as statistically proven to reduce injuries. Our review of the evidence tells a different story.,N.F.L.-Backed Youth Program Says It Reduced Concussions. The Data Disagrees.,link,http://nyti.ms/2ax1Tmd,2016-07-27 11:27:50,133,19,79
5281959998_10150857794959999,"Get to know two up-and-coming politicians in the Democratic party. Pete Buttigieg is the 34-year-old mayor of South Bend, In., and Stacey Abrams is the 42-year-old minority leader in the Georgia House of Representatives. The New York Times Opinion Section columnist Frank Bruni interviews them and asks them your questions.",,video,https://www.facebook.com/nytimes/videos/10150857794959999/,2016-07-27 11:23:58,944,271,217
5281959998_10150856178974999,"A reader's TV recommendation request: ""I want something that has at least a few admirable characters. I’m sick of antiheroes and I don’t want to wind up depressed or disillusioned."" (via NYT Watching)","What to Watch This Week: Smart, Non-Violent TV",link,http://nyti.ms/2aqQHos,2016-07-27 11:10:00,284,31,14
5281959998_10150857744974999,"Andy Lack, chairman of NBC News, is here to discuss the election and how the media is covering it with The Times's reporter Michael Grynbaum. Put your questions in the comments.",,video,https://www.facebook.com/nytimes/videos/10150857744974999/,2016-07-27 11:05:16,816,355,87
5281959998_10150857763899999,"Breaking News: Donald J. Trump called on Russia to hack Hillary Clinton's email, essentially sanctioning a foreign power's cyberspying.",Donald Trump Calls on Russia to Find Hillary Clinton’s Missing Emails,link,http://nyti.ms/2aqpDWY,2016-07-27 10:55:14,8116,5989,19964
5281959998_10150857724654999,Two weeks of terror. Six countries. Eight attacks. 247 victims. These are their stories.,The Human Toll of Terror,link,http://nyti.ms/2ahm7Mq,2016-07-27 10:25:00,923,852,795
5281959998_10150857710124999,"The front page of The New York Times for July 27, 2016",Timeline Photos,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10150857710124999/?type=3,2016-07-27 10:11:00,1312,111,111
5281959998_10150857704329999,"In 1981, John Hinckley opened fire and struck President Ronald Reagan outside the Washington Hilton hotel. Now he's set to be released from a government psychiatric hospital.","John Hinckley, Who Tried to Kill Reagan, Is to Be Released",link,http://nyti.ms/2axmtAh,2016-07-27 09:55:00,373,354,761
5281959998_10150857487624999,"For Meryl Streep, the Democratic convention was a political coming-out of sorts.",Why She Screamed: Meryl Streep’s Complex Bond With Hillary Clinton,link,http://nyti.ms/2agqk5K,2016-07-27 09:25:00,1607,109,100
5281959998_10150857681279999,Breaking News: Prosecutors in Baltimore dropped all remaining charges against officers in Freddie Gray's death. Three were already acquitted.,Charges Dropped in Freddie Gray Case Against 3 Last Baltimore Officers,link,http://nyti.ms/2agWYUO,2016-07-27 09:08:22,323,165,368
5281959998_10150857658559999,"Fox News host Bill O'Reilly responded to Michelle Obama's speech in which she said ""I wake up every morning in a house that was built by slaves.""
Read on in The New York Times Opinion Section.",Hillary Clinton’s Convention: Day 2,link,http://nyti.ms/2aviffN,2016-07-27 08:51:28,1528,2382,2168
5281959998_10150857509304999,"Hailed as a miracle drug by many, naloxone is used to bring people who overdose on opioids back to life. But critics say it allows drug users to take more risks.","Naloxone Eases Pain of Heroin Epidemic, but Not Without Consequences",link,http://nyti.ms/2agzv6g,2016-07-27 08:25:00,122,37,53
5281959998_10150857506644999,"""I used to say bad things about everyone. I was angry, quite frankly. I was an angry young man,"" Howard Stern said to Madonna on air last year.",Confessor. Feminist. Adult. What the Hell Happened to Howard Stern?,link,http://nyti.ms/2agy1c2,2016-07-27 07:55:00,3179,379,803
5281959998_10150857554229999,It's day 3 of the Democratic National Convention and columnists Charles M. Blow and Andrew Rosenthal are here to discuss President Bill Clinton speech last night and what's to come.,,video,https://www.facebook.com/nytimes/videos/10150857554229999/,2016-07-27 07:31:48,983,520,122
5281959998_10150857497629999,Donald J. Trump could easily reverse the policies of the past 8 years if he wins the election — just as President Obama did himself when he took office in 2009.,Threat to Legacy Gives Obama Powerful Motive to Stump for Hillary Clinton,link,http://nyti.ms/2agvrD0,2016-07-27 07:25:00,713,152,63
5281959998_10150857528339999,"Democrats seem to have managed to rise above dissension, the Editorial Board writes in The New York Times Opinion Section.",This Is What Democracy Looks Like,link,http://nyti.ms/2a4hox0,2016-07-27 06:55:00,884,137,89
5281959998_10150857516024999,One of the men who killed a priest in Normandy had tried to go to Syria twice and spent almost a year in preventive detention. He was released in March.,Killer of Priest in France Was Detained for Twice Trying to Enter Syria,link,http://nyti.ms/2agAnI5,2016-07-27 06:25:00,277,242,290
5281959998_10150857510004999,There will most likely never be another stage as big for President Obama as the one for his address tonight.,Democratic Convention: What to Watch For on Day 3,link,http://nyti.ms/2agsgeA,2016-07-27 05:58:37,1420,104,78
5281959998_10150857497764999,Daily Briefing: Here's what you need to know today.,Your Wednesday Briefing,link,http://nyti.ms/2agvHlk,2016-07-27 05:30:00,112,46,10
5281959998_10150857477354999,Glass ceiling: broken. History: written. Hillary Clinton: nominated.,Clinton Clinches Nomination in Historic Vote,video,https://www.facebook.com/nytimes/videos/10150857477354999/,2016-07-27 05:10:00,7621,357,394
5281959998_10150857485299999,"President Bill Clinton asked voters to cast aside the ""cartoon"" version of Hillary Clinton promoted by Republicans.",Democratic Convention Day 2 Takeaways: History Is Made,link,http://nyti.ms/2adRlGO,2016-07-27 04:55:00,308,59,27
5281959998_10150857469039999,"""You people have made history,"" Meryl Streep told the crowd at the Democratic National Convention.",Meryl Streep Rallies Crowd for Clinton,video,https://www.facebook.com/nytimes/videos/10150857469039999/,2016-07-27 04:16:00,6528,302,864
5281959998_10150857460759999,"""It is easy to boo,"" Bernie Sanders told his boisterous supporters, ""but it is harder to look your kids in the face who would be living under a Donald Trump presidency.""","After a Convention’s Bruising Start, a Party Struggles for Unity",link,http://nyti.ms/2aglmGm,2016-07-27 03:55:00,6672,355,449
5281959998_10150857250849999,"Here’s an inside look at the world’s largest hedge fund, which is described in a complaint as a “cauldron of fear and intimidation.""","At World’s Largest Hedge Fund, Sex, Fear and Video Surveillance",link,http://nyti.ms/2atM4gC,2016-07-27 03:25:00,159,23,48
5281959998_10150857453174999,Some Bernie Sanders supporters walked out of the Democratic National Convention after Hillary Clinton was formally nominated for president.,Sanders Delegates Revolt After Roll Call,video,https://www.facebook.com/nytimes/videos/10150857453174999/,2016-07-27 03:15:00,2270,1048,851
5281959998_10150857449374999,"""We just put the biggest crack in that glass ceiling yet,"" Hillary Clinton said in a video appearance at the Democratic National Convention after she won the party’s nomination. 
Read more: http://nyti.ms/2adRlGO",Hillary Clinton Thanks Democrats,video,https://www.facebook.com/nytimes/videos/10150857449374999/,2016-07-27 02:55:59,2761,230,255
5281959998_10150857255094999,“He was loved by all. He was a little like a grandfather. We were happy when he was around and worried when we hadn’t seen him in a while.”,"Jacques Hamel, 85, a Beloved French Priest, Killed in His Church",link,http://nyti.ms/2atM9kx,2016-07-27 02:25:00,1729,349,1102
5281959998_10150857432354999,"The Mothers of the Movement, a group of black women who have lost their children or husbands to violence, spoke at the Democratic National Convention in Philadelphia.",Black Mothers' Touching Plea for Clinton,video,https://www.facebook.com/nytimes/videos/10150857432354999/,2016-07-27 02:23:56,1947,137,182
5281959998_10150857081719999,Journalists are the latest to be caught up in the spate of arrests in Turkey after a failed military coup. http://nyti.ms/2abWzzo,Journalists Targets of Purge in Turkey,video,https://www.facebook.com/nytimes/videos/10150857081719999/,2016-07-27 01:55:00,200,54,126
5281959998_10150857405114999,"""She's the best darned change-maker I've ever met in my entire life,""  former President Bill Clinton said of Hillary Clinton at the Democratic National Convention.",Bill Clinton Speaks at the D.N.C.,video,https://www.facebook.com/nytimes/videos/10150857405114999/,2016-07-27 01:10:57,3205,288,332
5281959998_10150857137584999,Two men armed with knives stormed a church in the northern French town of St.-Étienne-Du-Rouvray on Tuesday.,,video,https://www.facebook.com/nytimes/videos/10150857137584999/,2016-07-27 00:55:00,192,82,108
5281959998_10150857335434999,Here's what our photographers saw on Day 2 of the Democratic National Convention in Philadelphia.,Photographs From the Democratic Convention,link,http://www.nytimes.com/interactive/2016/07/26/us/politics/26-DNC-convention-photos.html?smid=fb-nytimes&smtyp=cur,2016-07-27 00:25:00,82,25,13
5281959998_10150857343504999,"Hillary Clinton has seemed, halfway through this 4-day celebration of her life and life’s work, a reluctant star of her prime-time production.","Hillary Clinton, Convention’s Star, Lets Others Speak for Her Character",link,http://nyti.ms/2avVbdE,2016-07-26 23:55:00,656,223,33
5281959998_10150857187319999,"The movement turns possessions into objects of scorn and disgust — and self-denial into a virtue yet again, Kyle Chayka writes.",The Oppressive Gospel of ‘Minimalism’,link,http://nyti.ms/2avl2lH,2016-07-26 23:25:00,366,52,108
5281959998_10150857324504999,"Former President Bill Clinton delivered a long, personal recounting of Hillary Clinton's life, offering himself up as a witness to her journey from young law student to first female presidential nominee of a major party.

More DNC highlights: http://nyti.ms/2avIH5A

Photo: Damon Winter/The New York Times",Timeline Photos,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10150857324504999/?type=3,2016-07-26 22:59:31,2156,264,99
5281959998_10150857325014999,"In a gesture to unite the party, Bernie Sanders asked that Hillary Clinton be nominated by acclamation during the roll call vote at the DNC.",,video,https://www.facebook.com/nytimes/videos/10150857325014999/,2016-07-26 22:21:00,9042,593,1735
5281959998_10150857307849999,"On a summer day in 1972, Hillary Clinton's mission was simple: Establish whether a new private school in Dothan, Alabama, was discriminating based on race. 

Here's a look back at our 2015 story about her time working for Marian Wright Edelman, the civil rights activist and prominent advocate for children.",How Hillary Clinton Went Undercover to Examine Race in Education,link,http://nyti.ms/1OtpUIq,2016-07-26 21:47:00,23344,646,3696
5281959998_10150857302679999,Former President Bill Clinton was one of the headliners on Day 2 of the DNC in Philadelphia. Our photographers are filing live from the convention floor.,The New York Times - Lens - Photography,video,https://www.facebook.com/nytimesphoto/videos/10154404559297431/,2016-07-26 21:22:21,858,84,0
5281959998_10150857292229999,"Former President Bill Clinton offered himself up as a witness to Hillary Clinton's journey from a young law student to the first female presidential nominee of a major party.

“In the spring of 1971,” Mr. Clinton began, “I met a girl.”",Democratic Convention Night 2: What You Missed So Far,link,http://www.nytimes.com/2016/07/27/us/politics/convention-highlights.html?smid=fb-nytimes&smtyp=cur,2016-07-26 21:01:34,2207,338,161
5281959998_10150857231999999,"If it’s a Democratic convention, former President Bill Clinton will be there making a speech. A look back at his successes and blunders since 1976.",,video,https://www.facebook.com/nytimes/videos/10150857231999999/,2016-07-26 20:40:00,999,70,166
5281959998_10150857262114999,"Breaking News: U.S. intelligence agencies are said to have ""high confidence"" that Russia was behind the hack of Democratic Party emails.",Spy Agency Consensus Grows That Russia Hacked D.N.C.,link,http://nyti.ms/2atNOX7,2016-07-26 20:20:19,3373,1507,2130
5281959998_10150856775574999,“These celebrated photographs of black superheroes are actually about something more important and more real: the existence of many unacknowledged everyday black heroes.”,The Superhero Photographs of the Black Lives Matter Movement,link,http://www.nytimes.com/2016/07/31/magazine/the-superhero-photographs-of-the-black-lives-matter-movement.html?smid=fb-nytimes&smtyp=cur,2016-07-26 19:55:00,800,89,85
5281959998_10150857218234999,"Some of tonight's speakers at the Democratic convention. Watch live here:

- President Bill Clinton
- Madeleine K. Albright
- Lena Dunham",Watch the Democratic Convention Night 2 Live,link,http://nyti.ms/2avtsd6,2016-07-26 19:31:00,370,159,60
5281959998_10150857213139999,Julian Assange made it clear that he hoped to harm Hillary Clinton's chances of winning the presidency.,"Assange, Avowed Foe of Clinton, Timed Email Release for Democratic Convention",link,http://nyti.ms/2avrOIg,2016-07-26 19:05:16,2272,1213,1630
5281959998_10150857185779999,Sam Sifton shows you how to make great fried chicken — juicy with a shatteringly crispy crust.,How to Make Fried Chicken,link,http://nyti.ms/2avlnoo,2016-07-26 18:25:00,460,76,279
5281959998_10150857054379999,"A boy did a backflip off a wall at a soccer field in Moulares, Tunisia.

Images from Tunisia's phosphate mining region: http://nyti.ms/2abQXFb

Photo: Zied Ben Romdhane",Timeline Photos,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10150857054379999/?type=3,2016-07-26 18:01:00,801,23,40
5281959998_10150857169029999,"Breaking News: Hillary Clinton has been formally nominated as the Democratic presidential candidate, a first for a woman in a major U.S. party.",Democrats Make Hillary Clinton a Historic Nominee,link,http://nyti.ms/2avh9gD,2016-07-26 17:44:34,2460,355,423
